elapsed_ms,head_offset,head_peak,free_list_head_offset,free_list_depth_est,free_list_depth_truncated,free_list_pushes,free_list_pops,free_list_net,free_list_pop_misses,retry_alloc,retry_loops,retry_structural,max_insert_attempts,max_remove_attempts,gc_nodes_examined,gc_nodes_requeued,gc_recycle_errors,gc_assist_calls,gc_assist_reclaimed,retired_backlog,pressure_state,pressure_to_normal,pressure_to_warm,pressure_to_hot,alloc_failure_events,reserve_node_pushes,reserve_node_hits,reserve_node_misses,reserve_posting_pushes,reserve_posting_hits,reserve_posting_misses,reserve_tower_pushes,reserve_tower_hits,reserve_tower_misses,fresh_general_bytes,fresh_row_version_bytes,fresh_skip_node_bytes,fresh_skip_posting_bytes,fresh_skip_tower_bytes,fresh_spill_bytes,retired_postings,reclaimed_postings
160392,21837480,21837480,0,0,false,0,0,0,292773,0,0,0,1,1,82134849,40696557,0,0,0,4063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311168,5966312,10264672,3265976,946608,0,0,0
165406,21838800,21838800,0,0,false,0,0,0,292788,0,0,0,1,1,84566420,41910586,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311168,5967632,10264672,3265976,946608,0,0,0
170420,21841000,21841000,0,0,false,0,0,0,292813,0,0,0,1,1,87001900,43123316,0,0,0,5659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311168,5969832,10264672,3265976,946608,0,0,0
175435,21842584,21842584,0,0,false,0,0,0,292831,0,0,0,1,1,89460762,44333108,0,0,0,5125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311168,5971416,10264672,3265976,946608,0,0,0
180443,21843288,21843288,0,0,false,0,0,0,292839,0,0,0,1,1,91963420,45579766,0,0,0,5587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311168,5972120,10264672,3265976,946608,0,0,0
185466,21845400,21845400,0,0,false,0,0,0,292863,0,0,0,1,1,94427743,46794879,0,0,0,4533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311168,5974232,10264672,3265976,946608,0,0,0
190479,21845928,21845928,0,0,false,0,0,0,292869,0,0,0,1,1,96984209,48060717,0,0,0,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311168,5974760,10264672,3265976,946608,0,0,0
195494,21846896,21846896,0,0,false,0,0,0,292880,0,0,0,1,1,99614482,49356175,0,0,0,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311168,5975728,10264672,3265976,946608,0,0,0
200509,21848216,21848216,0,0,false,0,0,0,292895,0,0,0,1,1,102323041,50705490,0,0,0,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311168,5977048,10264672,3265976,946608,0,0,0
205525,21850240,21850240,0,0,false,0,0,0,292918,0,0,0,1,1,104569404,51814211,0,0,0,5907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311168,5979072,10264672,3265976,946608,0,0,0
210546,21850416,21850416,0,0,false,0,0,0,292920,0,0,0,1,1,107147340,53089131,0,0,0,3617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311168,5979248,10264672,3265976,946608,0,0,0
215547,21850768,21850768,0,0,false,0,0,0,292924,0,0,0,1,1,109827066,54429851,0,0,0,4938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311168,5979600,10264672,3265976,946608,0,0,0
220560,21851472,21851472,0,0,false,0,0,0,292932,0,0,0,1,1,112538904,55768563,0,0,0,3965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311168,5980304,10264672,3265976,946608,0,0,0
225574,21852088,21852088,0,0,false,0,0,0,292939,0,0,0,1,1,115223739,57083236,0,0,0,4039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311168,5980920,10264672,3265976,946608,0,0,0
230589,21853320,21853320,0,0,false,0,0,0,292953,0,0,0,1,1,117858520,58383320,0,0,0,3124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311168,5982152,10264672,3265976,946608,0,0,0
235603,21855168,21855168,0,0,false,0,0,0,292974,0,0,0,1,1,120314981,59593986,0,0,0,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311168,5984000,10264672,3265976,946608,0,0,0
240072,21855520,21855520,0,0,false,0,0,0,292978,0,0,0,1,1,122567292,60726099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311168,5984352,10264672,3265976,946608,0,0,0
