elapsed_ms,head_offset,head_peak,free_list_head_offset,free_list_depth_est,free_list_depth_truncated,free_list_pushes,free_list_pops,free_list_net,free_list_pop_misses,retry_alloc,retry_loops,retry_structural,max_insert_attempts,max_remove_attempts,gc_nodes_examined,gc_nodes_requeued,gc_recycle_errors,gc_assist_calls,gc_assist_reclaimed,retired_backlog,pressure_state,pressure_to_normal,pressure_to_warm,pressure_to_hot,alloc_failure_events,reserve_node_pushes,reserve_node_hits,reserve_node_misses,reserve_posting_pushes,reserve_posting_hits,reserve_posting_misses,reserve_tower_pushes,reserve_tower_hits,reserve_tower_misses,fresh_general_bytes,fresh_row_version_bytes,fresh_skip_node_bytes,fresh_skip_posting_bytes,fresh_skip_tower_bytes,fresh_spill_bytes,retired_postings,reclaimed_postings
75191,36162952,36162952,0,0,false,0,0,0,434241,0,0,0,1,1,44881854,26807730,0,0,0,4189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273152,17005560,11204864,3565128,1031504,0,0,0
80213,36164712,36164712,0,0,false,0,0,0,434261,0,0,0,1,1,47775300,28541370,0,0,0,6650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273152,17007320,11204864,3565128,1031504,0,0,0
85227,36165064,36165064,0,0,false,0,0,0,434265,0,0,0,1,1,50738635,30316021,0,0,0,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273152,17007672,11204864,3565128,1031504,0,0,0
90242,36165328,36165328,0,0,false,0,0,0,434268,0,0,0,1,1,53757692,32139268,0,0,0,2914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273152,17007936,11204864,3565128,1031504,0,0,0
95255,36165504,36165504,0,0,false,0,0,0,434270,0,0,0,1,1,56719245,33905876,0,0,0,5698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273152,17008112,11204864,3565128,1031504,0,0,0
100270,36263360,36263360,0,0,false,0,0,0,435382,0,0,0,1,1,59695956,35677709,0,0,0,2464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273152,17105968,11204864,3565128,1031504,0,0,0
105291,36298384,36298384,0,0,false,0,0,0,435780,0,0,0,1,1,62735056,37519990,0,0,0,3587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273152,17140992,11204864,3565128,1031504,0,0,0
110314,36304368,36304368,0,0,false,0,0,0,435848,0,0,0,1,1,65698986,39294686,0,0,0,4976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273152,17146976,11204864,3565128,1031504,0,0,0
115327,36304368,36304368,0,0,false,0,0,0,435848,0,0,0,1,1,68649665,41048936,0,0,0,4587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273152,17146976,11204864,3565128,1031504,0,0,0
120115,36310704,36310704,0,0,false,0,0,0,435920,0,0,0,1,1,71447717,42724257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273152,17153312,11204864,3565128,1031504,0,0,0
