elapsed_ms,head_offset,head_peak,free_list_head_offset,free_list_depth_est,free_list_depth_truncated,free_list_pushes,free_list_pops,free_list_net,free_list_pop_misses,retry_alloc,retry_loops,retry_structural,max_insert_attempts,max_remove_attempts,gc_nodes_examined,gc_nodes_requeued,gc_recycle_errors,gc_assist_calls,gc_assist_reclaimed,retired_backlog,pressure_state,pressure_to_normal,pressure_to_warm,pressure_to_hot,alloc_failure_events,reserve_node_pushes,reserve_node_hits,reserve_node_misses,reserve_posting_pushes,reserve_posting_hits,reserve_posting_misses,reserve_tower_pushes,reserve_tower_hits,reserve_tower_misses,fresh_general_bytes,fresh_row_version_bytes,fresh_skip_node_bytes,fresh_skip_posting_bytes,fresh_skip_tower_bytes,fresh_spill_bytes,retired_postings,reclaimed_postings
75186,34481480,34481480,0,0,false,0,0,0,436734,0,0,0,1,1,46965682,27998976,0,0,0,5045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17232248,11199584,3563448,1030848,0,0,0
80209,34481832,34481832,0,0,false,0,0,0,436738,0,0,0,1,1,50049679,29829247,0,0,0,1895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17232600,11199584,3563448,1030848,0,0,0
85224,34492040,34492040,0,0,false,0,0,0,436854,0,0,0,1,1,53133879,31677408,0,0,0,3397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17242808,11199584,3563448,1030848,0,0,0
90238,34492040,34492040,0,0,false,0,0,0,436854,0,0,0,1,1,56232790,33509146,0,0,0,8067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17242808,11199584,3563448,1030848,0,0,0
95252,34496088,34496088,0,0,false,0,0,0,436900,0,0,0,1,1,59342912,35355645,0,0,0,6856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17246856,11199584,3563448,1030848,0,0,0
100266,34496088,34496088,0,0,false,0,0,0,436900,0,0,0,1,1,62500641,37235639,0,0,0,4118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17246856,11199584,3563448,1030848,0,0,0
105281,34496440,34496440,0,0,false,0,0,0,436904,0,0,0,1,1,65592727,39059802,0,0,0,2033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17247208,11199584,3563448,1030848,0,0,0
110297,34496704,34496704,0,0,false,0,0,0,436907,0,0,0,1,1,68725494,40932426,0,0,0,4047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17247472,11199584,3563448,1030848,0,0,0
115301,34496792,34496792,0,0,false,0,0,0,436908,0,0,0,1,1,71726035,42705095,0,0,0,3305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17247560,11199584,3563448,1030848,0,0,0
120317,34499168,34499168,0,0,false,0,0,0,436935,0,0,0,1,1,74838744,44556011,0,0,0,8630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17249936,11199584,3563448,1030848,0,0,0
125331,34504272,34504272,0,0,false,0,0,0,436993,0,0,0,1,1,77875358,46350578,0,0,0,8253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17255040,11199584,3563448,1030848,0,0,0
130347,34504272,34504272,0,0,false,0,0,0,436993,0,0,0,1,1,81009296,48208188,0,0,0,4779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17255040,11199584,3563448,1030848,0,0,0
135361,34512192,34512192,0,0,false,0,0,0,437083,0,0,0,1,1,84042618,49999560,0,0,0,1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17262960,11199584,3563448,1030848,0,0,0
140363,34513160,34513160,0,0,false,0,0,0,437094,0,0,0,1,1,87149227,51865280,0,0,0,4585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17263928,11199584,3563448,1030848,0,0,0
145370,34513160,34513160,0,0,false,0,0,0,437094,0,0,0,1,1,90038955,53577894,0,0,0,7171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17263928,11199584,3563448,1030848,0,0,0
150391,34513160,34513160,0,0,false,0,0,0,437094,0,0,0,1,1,93106376,55409438,0,0,0,7595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17263928,11199584,3563448,1030848,0,0,0
155411,34516504,34516504,0,0,false,0,0,0,437132,0,0,0,1,1,96224070,57252988,0,0,0,4373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17267272,11199584,3563448,1030848,0,0,0
160426,34541848,34541848,0,0,false,0,0,0,437420,0,0,0,1,1,99395084,59153440,0,0,0,8420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17292616,11199584,3563448,1030848,0,0,0
165441,34545392,34545392,0,0,false,0,0,0,437457,0,0,0,1,1,102504984,60987313,0,0,0,4601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17292616,11202048,3564232,1031144,0,0,0
170464,34546008,34546008,0,0,false,0,0,0,437464,0,0,0,1,1,105622246,62850581,0,0,0,4422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17293232,11202048,3564232,1031144,0,0,0
175487,34546008,34546008,0,0,false,0,0,0,437464,0,0,0,1,1,108646436,64649027,0,0,0,7457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17293232,11202048,3564232,1031144,0,0,0
180502,34546008,34546008,0,0,false,0,0,0,437464,0,0,0,1,1,111791524,66531831,0,0,0,5376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17293232,11202048,3564232,1031144,0,0,0
185515,34546448,34546448,0,0,false,0,0,0,437469,0,0,0,1,1,114882879,68368132,0,0,0,1870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17293672,11202048,3564232,1031144,0,0,0
190530,34546448,34546448,0,0,false,0,0,0,437469,0,0,0,1,1,117998159,70218203,0,0,0,5628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17293672,11202048,3564232,1031144,0,0,0
195543,34581472,34581472,0,0,false,0,0,0,437867,0,0,0,1,1,121169765,72119335,0,0,0,1861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17328696,11202048,3564232,1031144,0,0,0
200551,34806456,34806456,0,0,false,0,0,0,440562,0,0,0,1,1,124283145,73989767,0,0,0,8656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17363544,11337040,3607184,1043336,0,0,0
205563,34806456,34806456,0,0,false,0,0,0,440562,0,0,0,1,1,127281463,75761277,0,0,0,1843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17363544,11337040,3607184,1043336,0,0,0
210577,34816488,34816488,0,0,false,0,0,0,440676,0,0,0,1,1,130385148,77613942,0,0,0,5729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17373576,11337040,3607184,1043336,0,0,0
215591,34822032,34822032,0,0,false,0,0,0,440739,0,0,0,1,1,133496122,79480304,0,0,0,5008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17379120,11337040,3607184,1043336,0,0,0
220604,34822032,34822032,0,0,false,0,0,0,440739,0,0,0,1,1,136616760,81331646,0,0,0,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17379120,11337040,3607184,1043336,0,0,0
225618,34823968,34823968,0,0,false,0,0,0,440761,0,0,0,1,1,139695187,83173901,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17381056,11337040,3607184,1043336,0,0,0
230639,34824672,34824672,0,0,false,0,0,0,440769,0,0,0,1,1,142840495,85073499,0,0,0,6790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17381760,11337040,3607184,1043336,0,0,0
235645,34824672,34824672,0,0,false,0,0,0,440769,0,0,0,1,1,145839694,86853307,0,0,0,4370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17381760,11337040,3607184,1043336,0,0,0
240116,34824672,34824672,0,0,false,0,0,0,440769,0,0,0,1,1,148536308,88455734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,17381760,11337040,3607184,1043336,0,0,0
