elapsed_ms,head_offset,head_peak,free_list_head_offset,free_list_depth_est,free_list_depth_truncated,free_list_pushes,free_list_pops,free_list_net,free_list_pop_misses,retry_alloc,retry_loops,retry_structural,max_insert_attempts,max_remove_attempts,gc_nodes_examined,gc_nodes_requeued,gc_recycle_errors,gc_assist_calls,gc_assist_reclaimed,retired_backlog,pressure_state,pressure_to_normal,pressure_to_warm,pressure_to_hot,alloc_failure_events,reserve_node_pushes,reserve_node_hits,reserve_node_misses,reserve_posting_pushes,reserve_posting_hits,reserve_posting_misses,reserve_tower_pushes,reserve_tower_hits,reserve_tower_misses,fresh_general_bytes,fresh_row_version_bytes,fresh_skip_node_bytes,fresh_skip_posting_bytes,fresh_skip_tower_bytes,fresh_spill_bytes,retired_postings,reclaimed_postings
75226,33652160,33652160,0,0,false,0,0,0,427548,0,0,0,1,1,44956093,26749539,0,0,0,6639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372672,16068272,11436656,3638880,1052960,0,0,0
80247,33652160,33652160,0,0,false,0,0,0,427548,0,0,0,1,1,47939690,28513433,0,0,0,2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372672,16068272,11436656,3638880,1052960,0,0,0
85258,33654888,33654888,0,0,false,0,0,0,427579,0,0,0,1,1,50881533,30271136,0,0,0,4486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372672,16071000,11436656,3638880,1052960,0,0,0
90274,33654888,33654888,0,0,false,0,0,0,427579,0,0,0,1,1,53839383,32016529,0,0,0,5952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372672,16071000,11436656,3638880,1052960,0,0,0
95287,33654976,33654976,0,0,false,0,0,0,427580,0,0,0,1,1,56810141,33767677,0,0,0,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372672,16071088,11436656,3638880,1052960,0,0,0
100300,33692112,33692112,0,0,false,0,0,0,428002,0,0,0,1,1,59798843,35530742,0,0,0,2962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372672,16108224,11436656,3638880,1052960,0,0,0
105313,33692376,33692376,0,0,false,0,0,0,428005,0,0,0,1,1,62797764,37308906,0,0,0,4193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372672,16108488,11436656,3638880,1052960,0,0,0
110317,33692376,33692376,0,0,false,0,0,0,428005,0,0,0,1,1,65809871,39109698,0,0,0,5743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372672,16108488,11436656,3638880,1052960,0,0,0
115317,33693960,33693960,0,0,false,0,0,0,428023,0,0,0,1,1,68684909,40796395,0,0,0,3082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372672,16110072,11436656,3638880,1052960,0,0,0
120104,33693960,33693960,0,0,false,0,0,0,428023,0,0,0,1,1,71490338,42465476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372672,16110072,11436656,3638880,1052960,0,0,0
