elapsed_ms,head_offset,head_peak,free_list_head_offset,free_list_depth_est,free_list_depth_truncated,free_list_pushes,free_list_pops,free_list_net,free_list_pop_misses,retry_alloc,retry_loops,retry_structural,max_insert_attempts,max_remove_attempts,gc_nodes_examined,gc_nodes_requeued,gc_recycle_errors,gc_assist_calls,gc_assist_reclaimed,retired_backlog,pressure_state,pressure_to_normal,pressure_to_warm,pressure_to_hot,alloc_failure_events,reserve_node_pushes,reserve_node_hits,reserve_node_misses,reserve_posting_pushes,reserve_posting_hits,reserve_posting_misses,reserve_tower_pushes,reserve_tower_hits,reserve_tower_misses,fresh_general_bytes,fresh_row_version_bytes,fresh_skip_node_bytes,fresh_skip_posting_bytes,fresh_skip_tower_bytes,fresh_spill_bytes,retired_postings,reclaimed_postings
165403,34104960,34104960,0,0,false,0,0,0,432426,0,0,0,1,1,102539704,61130293,0,0,0,3947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,16905768,11164912,3552416,1026512,0,0,0
170416,34104960,34104960,0,0,false,0,0,0,432426,0,0,0,1,1,105741241,63043641,0,0,0,7768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,16905768,11164912,3552416,1026512,0,0,0
175424,34111736,34111736,0,0,false,0,0,0,432503,0,0,0,1,1,108720045,64824014,0,0,0,6132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,16912544,11164912,3552416,1026512,0,0,0
180429,34139808,34139808,0,0,false,0,0,0,432822,0,0,0,1,1,111580154,66515787,0,0,0,3568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,16940616,11164912,3552416,1026512,0,0,0
185442,34139808,34139808,0,0,false,0,0,0,432822,0,0,0,1,1,114461031,68235132,0,0,0,3941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,16940616,11164912,3552416,1026512,0,0,0
190455,34140512,34140512,0,0,false,0,0,0,432830,0,0,0,1,1,117460434,70030291,0,0,0,6446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,16941320,11164912,3552416,1026512,0,0,0
195468,35586088,35586088,0,0,false,0,0,0,449257,0,0,0,1,1,120377480,71757043,0,0,0,3204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,18386896,11164912,3552416,1026512,0,0,0
200482,35613192,35613192,0,0,false,0,0,0,449565,0,0,0,1,1,123399358,73572005,0,0,0,4823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,18414000,11164912,3552416,1026512,0,0,0
205501,35613192,35613192,0,0,false,0,0,0,449565,0,0,0,1,1,126345587,75330258,0,0,0,5319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,18414000,11164912,3552416,1026512,0,0,0
210506,35613192,35613192,0,0,false,0,0,0,449565,0,0,0,1,1,129315748,77106275,0,0,0,1618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,18414000,11164912,3552416,1026512,0,0,0
215519,35613632,35613632,0,0,false,0,0,0,449570,0,0,0,1,1,132274957,78866217,0,0,0,3472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,18414440,11164912,3552416,1026512,0,0,0
220533,35613896,35613896,0,0,false,0,0,0,449573,0,0,0,1,1,135353470,80709519,0,0,0,5712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,18414704,11164912,3552416,1026512,0,0,0
225547,35613896,35613896,0,0,false,0,0,0,449573,0,0,0,1,1,138426769,82538579,0,0,0,2653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,18414704,11164912,3552416,1026512,0,0,0
230563,35613896,35613896,0,0,false,0,0,0,449573,0,0,0,1,1,141657062,84455418,0,0,0,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,18414704,11164912,3552416,1026512,0,0,0
235580,35613896,35613896,0,0,false,0,0,0,449573,0,0,0,1,1,144600499,86214858,0,0,0,4377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,18414704,11164912,3552416,1026512,0,0,0
240050,35613896,35613896,0,0,false,0,0,0,449573,0,0,0,1,1,147258915,87820065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372608,18414704,11164912,3552416,1026512,0,0,0
